ticker,company_name,cik,year,revenue,net_income,assets,liabilities,equity,cash,debt,operating_income,gross_profit,shares_outstanding,data_source,data_quality_flag
CHTR,Charter Communications Inc,1091667,2022,48097000000.0,3222000000.0,142491000000.0,,14050000000.0,601000000.0,91561000000.0,8405000000.0,,,sec_company_facts,ok
CHTR,Charter Communications Inc,1091667,2023,51682000000.0,4654000000.0,144523000000.0,,9119000000.0,645000000.0,97603000000.0,10526000000.0,,,sec_company_facts,ok
CHTR,Charter Communications Inc,1091667,2024,54022000000.0,5055000000.0,147193000000.0,,11086000000.0,709000000.0,97777000000.0,11962000000.0,,,sec_company_facts,ok
JPM,JPMorgan Chase & Co,19617,2017,93543000000.0,24442000000.0,2351698000000.0,2236782000000.0,247573000000.0,-7341000000.0,,,,3431958491.0,sec_company_facts,ok
JPM,JPMorgan Chase & Co,19617,2018,96569000000.0,24733000000.0,2490972000000.0,2277907000000.0,254190000000.0,361683000000.0,,,,3274241726.0,sec_company_facts,ok
JPM,JPMorgan Chase & Co,19617,2019,100705000000.0,24441000000.0,2533600000000.0,2366017000000.0,255693000000.0,,,,,3073976616.0,sec_company_facts,ok
JPM,JPMorgan Chase & Co,19617,2020,108783000000.0,32474000000.0,2622532000000.0,2426049000000.0,256515000000.0,,,,,3051506436.0,sec_company_facts,ok
JPM,JPMorgan Chase & Co,19617,2021,115720000000.0,36431000000.0,2686477000000.0,3105403000000.0,261330000000.0,,,,,2952808970.0,sec_company_facts,ok
JPM,JPMorgan Chase & Co,19617,2022,119951000000.0,29131000000.0,3384757000000.0,3449440000000.0,279354000000.0,,,,,2943355459.0,sec_company_facts,ok
JPM,JPMorgan Chase & Co,19617,2023,121649000000.0,48334000000.0,3743567000000.0,3373411000000.0,294127000000.0,,,,,2880371498.0,sec_company_facts,ok
JPM,JPMorgan Chase & Co,19617,2024,128695000000.0,37676000000.0,3665743000000.0,3547515000000.0,292332000000.0,,,,,2796106099.0,sec_company_facts,ok
BAC,Bank of America Corp,70858,2017,82965000000.0,15910000000.0,2188067000000.0,1921872000000.0,243476000000.0,138589000000.0,216823000000.0,,,10243688896.0,sec_company_facts,ok
BAC,Bank of America Corp,70858,2018,83701000000.0,17822000000.0,2281234000000.0,2014088000000.0,255615000000.0,159353000000.0,227402000000.0,,,9658759764.0,sec_company_facts,ok
BAC,Bank of America Corp,70858,2019,87126000000.0,18232000000.0,2354507000000.0,2089182000000.0,266195000000.0,177404000000.0,229392000000.0,,,8728530308.0,sec_company_facts,ok
BAC,Bank of America Corp,70858,2020,91020000000.0,28147000000.0,2434079000000.0,2169269000000.0,267146000000.0,,240856000000.0,,,8633185862.0,sec_company_facts,ok
BAC,Bank of America Corp,70858,2021,91244000000.0,27430000000.0,2819627000000.0,2546703000000.0,265325000000.0,,262934000000.0,,,8069801301.0,sec_company_facts,ok
BAC,Bank of America Corp,70858,2022,85528000000.0,17894000000.0,3169495000000.0,2899429000000.0,264810000000.0,,280117000000.0,,,8003839222.0,sec_company_facts,ok
BAC,Bank of America Corp,70858,2023,89113000000.0,31978000000.0,3051375000000.0,2778178000000.0,272924000000.0,,275982000000.0,,,7872657542.0,sec_company_facts,ok
BAC,Bank of America Corp,70858,2024,94950000000.0,27528000000.0,3180151000000.0,2888505000000.0,270066000000.0,,302204000000.0,,,7604677274.0,sec_company_facts,ok
V,Visa Inc,1403161,2017,13880000000.0,6328000000.0,64035000000.0,31123000000.0,64035000000.0,1971000000.0,15882000000.0,9064000000.0,,,sec_company_facts,ok
V,Visa Inc,1403161,2018,15082000000.0,5991000000.0,67977000000.0,35217000000.0,67977000000.0,3518000000.0,16618000000.0,7883000000.0,,,sec_company_facts,ok
V,Visa Inc,1403161,2019,18358000000.0,6699000000.0,69225000000.0,35219000000.0,69225000000.0,9874000000.0,16630000000.0,12144000000.0,,,sec_company_facts,ok
V,Visa Inc,1403161,2020,20609000000.0,10301000000.0,72574000000.0,37890000000.0,72574000000.0,8162000000.0,16729000000.0,12954000000.0,,,sec_company_facts,ok
V,Visa Inc,1403161,2021,22977000000.0,12080000000.0,80919000000.0,44709000000.0,80919000000.0,16289000000.0,24070000000.0,15001000000.0,,,sec_company_facts,ok
V,Visa Inc,1403161,2022,21846000000.0,10866000000.0,82896000000.0,45307000000.0,82896000000.0,16487000000.0,19978000000.0,14081000000.0,,,sec_company_facts,ok
V,Visa Inc,1403161,2023,24105000000.0,12311000000.0,85501000000.0,49920000000.0,85501000000.0,15689000000.0,20200000000.0,15804000000.0,,,sec_company_facts,ok
V,Visa Inc,1403161,2024,29310000000.0,14957000000.0,90499000000.0,51766000000.0,90499000000.0,16286000000.0,20463000000.0,18813000000.0,,,sec_company_facts,ok
MA,Mastercard Inc,1141391,2017,9667000000.0,,18675000000.0,12991000000.0,5656000000.0,5137000000.0,5180000000.0,5078000000.0,,,sec_company_facts,ok
MA,Mastercard Inc,1141391,2018,21831000000.0,,21329000000.0,15761000000.0,5468000000.0,5747000000.0,5424000000.0,5761000000.0,,,sec_company_facts,ok
MA,Mastercard Inc,1141391,2019,21831000000.0,,24860000000.0,19371000000.0,5395000000.0,6721000000.0,5834000000.0,6622000000.0,,,sec_company_facts,ok
MA,Mastercard Inc,1141391,2020,21831000000.0,,29236000000.0,23245000000.0,5893000000.0,6988000000.0,8527000000.0,7282000000.0,,,sec_company_facts,ok
MA,Mastercard Inc,1141391,2021,24980000000.0,,33584000000.0,27067000000.0,6391000000.0,10113000000.0,12023000000.0,9664000000.0,,,sec_company_facts,ok
MA,Mastercard Inc,1141391,2022,15301000000.0,,37669000000.0,30257000000.0,7312000000.0,7421000000.0,13109000000.0,8081000000.0,,,sec_company_facts,ok
MA,Mastercard Inc,1141391,2023,18884000000.0,,38724000000.0,32347000000.0,6298000000.0,7008000000.0,13749000000.0,10082000000.0,,,sec_company_facts,ok
MA,Mastercard Inc,1141391,2024,22237000000.0,,42448000000.0,35451000000.0,6929000000.0,8588000000.0,14344000000.0,12264000000.0,,,sec_company_facts,ok
AXP,American Express Co,4962,2017,,5163000000.0,161000000000.0,138392000000.0,20673000000.0,474000000.0,46990000000.0,,,860278838.0,sec_company_facts,missing_revenue
AXP,American Express Co,4962,2018,24235000000.0,5375000000.0,159000000000.0,162935000000.0,20673000000.0,2255000000.0,55804000000.0,,,843368671.0,sec_company_facts,ok
AXP,American Express Co,4962,2019,24780000000.0,2748000000.0,181000000000.0,166312000000.0,20523000000.0,,58423000000.0,,,808040664.0,sec_company_facts,ok
AXP,American Express Co,4962,2020,26607000000.0,6921000000.0,189000000000.0,175250000000.0,18261000000.0,,57835000000.0,,,805588980.0,sec_company_facts,ok
AXP,American Express Co,4962,2021,28159000000.0,6759000000.0,198000000000.0,168383000000.0,22290000000.0,,42952000000.0,,,759354994.0,sec_company_facts,ok
AXP,American Express Co,4962,2022,21974000000.0,3135000000.0,191000000000.0,166371000000.0,23071000000.0,,38675000000.0,,,744192702.0,sec_company_facts,ok
AXP,American Express Co,4962,2023,27716000000.0,8060000000.0,189000000000.0,203643000000.0,22984000000.0,,42573000000.0,,,723869787.0,sec_company_facts,ok
AXP,American Express Co,4962,2024,34219000000.0,7514000000.0,228354000000.0,233051000000.0,22177000000.0,,47866000000.0,,,702532111.0,sec_company_facts,ok
BLK,BlackRock Inc,1364742,2017,,3345000000.0,220177000000.0,190833000000.0,29098000000.0,5723000000.0,4915000000.0,4664000000.0,,160718719.0,sec_company_facts,missing_revenue
BLK,BlackRock Inc,1364742,2018,12261000000.0,3168000000.0,220241000000.0,187977000000.0,31798000000.0,6894000000.0,5014000000.0,4565000000.0,,158031934.0,sec_company_facts,ok
BLK,BlackRock Inc,1364742,2019,13600000000.0,4952000000.0,159573000000.0,126033000000.0,32374000000.0,6488000000.0,4979000000.0,5254000000.0,,154827534.0,sec_company_facts,ok
BLK,BlackRock Inc,1364742,2020,14198000000.0,4305000000.0,168622000000.0,133693000000.0,33547000000.0,4829000000.0,4955000000.0,5457000000.0,,152633854.0,sec_company_facts,ok
BLK,BlackRock Inc,1364742,2021,14539000000.0,4476000000.0,176982000000.0,139326000000.0,35283000000.0,8664000000.0,7264000000.0,5551000000.0,,152042401.0,sec_company_facts,ok
BLK,BlackRock Inc,1364742,2022,16205000000.0,4932000000.0,152648000000.0,113755000000.0,37693000000.0,9323000000.0,7446000000.0,5695000000.0,,150236373.0,sec_company_facts,ok
BLK,BlackRock Inc,1364742,2023,19374000000.0,5901000000.0,117628000000.0,78843000000.0,37744000000.0,7416000000.0,6654000000.0,7450000000.0,,148942491.0,sec_company_facts,ok
C,Citigroup Inc,831001,2017,76354000000.0,17242000000.0,1792077000000.0,1565934000000.0,225120000000.0,-11208000000.0,206178000000.0,,,2570065748.0,sec_company_facts,ok
C,Citigroup Inc,831001,2018,70797000000.0,14912000000.0,1842465000000.0,1640793000000.0,200740000000.0,133097000000.0,236709000000.0,,,2351523709.0,sec_company_facts,ok
C,Citigroup Inc,831001,2019,72444000000.0,-6798000000.0,1917383000000.0,1720309000000.0,196220000000.0,,231999000000.0,,,2106486793.0,sec_company_facts,ok
C,Citigroup Inc,831001,2020,72854000000.0,18045000000.0,1951158000000.0,1757212000000.0,193242000000.0,,248760000000.0,,,2087317952.0,sec_company_facts,ok
C,Citigroup Inc,831001,2021,75067000000.0,19401000000.0,2260090000000.0,2059890000000.0,199442000000.0,,271686000000.0,,,1980894613.0,sec_company_facts,ok
C,Citigroup Inc,831001,2022,75501000000.0,11047000000.0,2260000000000.0,2088741000000.0,201972000000.0,,254374000000.0,,,1943712436.0,sec_company_facts,ok
C,Citigroup Inc,831001,2023,71884000000.0,21952000000.0,2291000000000.0,2214838000000.0,201189000000.0,,271606000000.0,,,1911366783.0,sec_company_facts,ok
C,Citigroup Inc,831001,2024,75338000000.0,14845000000.0,2417000000000.0,2205583000000.0,205453000000.0,,286619000000.0,,,1884479551.0,sec_company_facts,ok
WFC,Wells Fargo & Co,72971,2017,88389000000.0,22894000000.0,1930115000000.0,1729618000000.0,199581000000.0,-460000000.0,255077000000.0,,,4877753899.0,sec_company_facts,ok
WFC,Wells Fargo & Co,72971,2018,88267000000.0,21938000000.0,1951757000000.0,1743678000000.0,206936000000.0,,225020000000.0,,,4549421815.0,sec_company_facts,ok
WFC,Wells Fargo & Co,72971,2019,88389000000.0,22183000000.0,1895883000000.0,1698817000000.0,196166000000.0,,229044000000.0,,,4099887226.0,sec_company_facts,ok
WFC,Wells Fargo & Co,72971,2020,,22393000000.0,1927555000000.0,1739571000000.0,187146000000.0,,228191000000.0,,,4134106677.0,sec_company_facts,missing_revenue
WFC,Wells Fargo & Co,72971,2021,,19715000000.0,1952911000000.0,1767199000000.0,184680000000.0,,212950000000.0,,,3814556833.0,sec_company_facts,missing_revenue
WFC,Wells Fargo & Co,72971,2022,,3377000000.0,1948068000000.0,1757958000000.0,187606000000.0,,160689000000.0,,,3793867540.0,sec_company_facts,missing_revenue
WFC,Wells Fargo & Co,72971,2023,,22109000000.0,1881020000000.0,1698807000000.0,180227000000.0,,174870000000.0,,,3577443489.0,sec_company_facts,missing_revenue
WFC,Wells Fargo & Co,72971,2024,,13677000000.0,1932468000000.0,1745025000000.0,185735000000.0,,207588000000.0,,,3288186582.0,sec_company_facts,missing_revenue
COF,Capital One Financial Corp,927628,2017,23413000000.0,4050000000.0,357033000000.0,309519000000.0,45053000000.0,,59468000000.0,,,486287085.0,sec_company_facts,ok
COF,Capital One Financial Corp,927628,2018,3431000000.0,3751000000.0,365693000000.0,316963000000.0,47284000000.0,,59705000000.0,,,467880673.0,sec_company_facts,ok
COF,Capital One Financial Corp,927628,2019,3431000000.0,1982000000.0,372538000000.0,320870000000.0,47514000000.0,,49503000000.0,,,457122734.0,sec_company_facts,ok
COF,Capital One Financial Corp,927628,2020,3431000000.0,6015000000.0,390365000000.0,332354000000.0,48730000000.0,,48383000000.0,,,459236740.0,sec_company_facts,ok
COF,Capital One Financial Corp,927628,2021,3820000000.0,5546000000.0,421602000000.0,361398000000.0,51668000000.0,,39871000000.0,,,413661098.0,sec_company_facts,ok
COF,Capital One Financial Corp,927628,2022,3737000000.0,2714000000.0,432381000000.0,371352000000.0,58011000000.0,,42266000000.0,,,381079743.0,sec_company_facts,ok
COF,Capital One Financial Corp,927628,2023,4780000000.0,12390000000.0,455249000000.0,402667000000.0,60204000000.0,,47832000000.0,,,380212220.0,sec_company_facts,ok
COF,Capital One Financial Corp,927628,2024,5417000000.0,7360000000.0,478464000000.0,420375000000.0,61029000000.0,,49318000000.0,,,381327698.0,sec_company_facts,ok
ICE,Intercontinental Exchange Inc,1571949,2017,3338000000.0,1274000000.0,82003000000.0,66213000000.0,15717000000.0,1278000000.0,6100000000.0,1750000000.0,,582294307.0,sec_company_facts,ok
ICE,Intercontinental Exchange Inc,1571949,2018,5971000000.0,1430000000.0,78264000000.0,61279000000.0,16957000000.0,,7441000000.0,2172000000.0,,568498076.0,sec_company_facts,ok
ICE,Intercontinental Exchange Inc,1571949,2019,5843000000.0,2526000000.0,92791000000.0,75489000000.0,17201000000.0,,7819000000.0,2379000000.0,,553450116.0,sec_company_facts,ok
ICE,Intercontinental Exchange Inc,1571949,2020,6276000000.0,1988000000.0,94493000000.0,77129000000.0,17255000000.0,,16537000000.0,2583000000.0,,561706616.0,sec_company_facts,ok
ICE,Intercontinental Exchange Inc,1571949,2021,6547000000.0,1933000000.0,126200000000.0,106573000000.0,19498000000.0,,13918000000.0,2673000000.0,,561852310.0,sec_company_facts,ok
ICE,Intercontinental Exchange Inc,1571949,2022,8244000000.0,2089000000.0,193502000000.0,170754000000.0,22709000000.0,,18122000000.0,3033000000.0,,558851248.0,sec_company_facts,ok
ICE,Intercontinental Exchange Inc,1571949,2023,9168000000.0,4058000000.0,194338000000.0,171577000000.0,22706000000.0,1799000000.0,18118000000.0,3449000000.0,,572616425.0,sec_company_facts,ok
ICE,Intercontinental Exchange Inc,1571949,2024,9636000000.0,1446000000.0,136084000000.0,110298000000.0,25717000000.0,1799000000.0,20659000000.0,3638000000.0,,574564858.0,sec_company_facts,ok
CME,CME Group Inc,1156375,2017,3326800000.0,367800000.0,69369400000.0,49028700000.0,20923500000.0,1366100000.0,,1988700000.0,,,sec_company_facts,ok
CME,CME Group Inc,1156375,2018,3595200000.0,1534100000.0,75791200000.0,53379400000.0,20551800000.0,1868600000.0,,2200500000.0,,,sec_company_facts,ok
CME,CME Group Inc,1156375,2019,3644700000.0,4063400000.0,77475700000.0,51510400000.0,20340700000.0,1903600000.0,,2310600000.0,,,sec_company_facts,ok
CME,CME Group Inc,1156375,2020,4309400000.0,1962200000.0,75215300000.0,49056000000.0,26128900000.0,1374500000.0,,2607600000.0,,,sec_company_facts,ok
CME,CME Group Inc,1156375,2021,4868000000.0,2116500000.0,124659600000.0,98308100000.0,26319900000.0,1551400000.0,,2587800000.0,,,sec_company_facts,ok
CME,CME Group Inc,1156375,2022,4883600000.0,2105200000.0,196780300000.0,169381000000.0,27399300000.0,1633200000.0,,2637400000.0,,,sec_company_facts,ok
CME,CME Group Inc,1156375,2023,4689700000.0,2636400000.0,174175700000.0,147297000000.0,26878700000.0,2834900000.0,,2645200000.0,,,sec_company_facts,ok
CME,CME Group Inc,1156375,2024,5019400000.0,3226200000.0,129706100000.0,102968200000.0,26737900000.0,2720100000.0,,3015900000.0,,,sec_company_facts,ok
CB,Chubb Ltd,896159,2017,18987000000.0,2834000000.0,159786000000.0,111511000000.0,29135000000.0,655000000.0,12610000000.0,,,464091254.0,sec_company_facts,ok
CB,Chubb Ltd,896159,2018,31469000000.0,4135000000.0,167022000000.0,115850000000.0,48275000000.0,985000000.0,11556000000.0,,,458380937.0,sec_company_facts,ok
CB,Chubb Ltd,896159,2019,32243000000.0,3861000000.0,167771000000.0,117459000000.0,51172000000.0,728000000.0,12087000000.0,,,451907796.0,sec_company_facts,ok
CB,Chubb Ltd,896159,2020,32717000000.0,3962000000.0,176943000000.0,121612000000.0,50312000000.0,1247000000.0,13559000000.0,,,450224906.0,sec_company_facts,ok
CB,Chubb Ltd,896159,2021,34186000000.0,4454000000.0,190774000000.0,131333000000.0,55331000000.0,1537000000.0,14948000000.0,,,426229254.0,sec_company_facts,ok
CB,Chubb Ltd,896159,2022,35994000000.0,3533000000.0,200054000000.0,140340000000.0,59441000000.0,1747000000.0,15169000000.0,,,413506316.0,sec_company_facts,ok
CB,Chubb Ltd,896159,2023,40869000000.0,8525000000.0,199017000000.0,148498000000.0,58328000000.0,,14402000000.0,,,405758796.0,sec_company_facts,ok
CB,Chubb Ltd,896159,2024,43097000000.0,5246000000.0,230682000000.0,166991000000.0,50519000000.0,,13035000000.0,,,400412084.0,sec_company_facts,ok
JNJ,Johnson & Johnson,200406,2017,70074000000.0,15409000000.0,141208000000.0,70790000000.0,141208000000.0,14523000000.0,22442000000.0,,48538000000.0,2682901553.0,sec_company_facts,ok
JNJ,Johnson & Johnson,200406,2018,71890000000.0,16540000000.0,157303000000.0,97143000000.0,157303000000.0,13732000000.0,30675000000.0,,50101000000.0,2663138579.0,sec_company_facts,ok
JNJ,Johnson & Johnson,200406,2019,76450000000.0,1300000000.0,152954000000.0,93202000000.0,152954000000.0,18107000000.0,27684000000.0,,51011000000.0,2634721257.0,sec_company_facts,ok
JNJ,Johnson & Johnson,200406,2020,81581000000.0,15297000000.0,157728000000.0,98257000000.0,157728000000.0,17305000000.0,26494000000.0,,54490000000.0,2628679824.0,sec_company_facts,ok
JNJ,Johnson & Johnson,200406,2021,82059000000.0,15119000000.0,174894000000.0,111616000000.0,174894000000.0,13985000000.0,34434000000.0,,54503000000.0,2629268158.0,sec_company_facts,ok
JNJ,Johnson & Johnson,200406,2022,82584000000.0,14714000000.0,182018000000.0,107995000000.0,182018000000.0,14487000000.0,32116000000.0,,54157000000.0,2604286303.0,sec_company_facts,ok
JNJ,Johnson & Johnson,200406,2023,78740000000.0,20878000000.0,187378000000.0,110574000000.0,187378000000.0,12889000000.0,28437000000.0,,55338000000.0,2408767228.0,sec_company_facts,ok
JNJ,Johnson & Johnson,200406,2024,79990000000.0,17941000000.0,167558000000.0,98784000000.0,167558000000.0,21859000000.0,27350000000.0,,55394000000.0,2407616693.0,sec_company_facts,ok
UNH,UnitedHealth Group Inc,731766,2017,157107000000.0,5813000000.0,111254000000.0,82621000000.0,122810000000.0,7495000000.0,25777000000.0,11021000000.0,,967662919.0,sec_company_facts,ok
UNH,UnitedHealth Group Inc,731766,2018,184840000000.0,7017000000.0,122810000000.0,87036000000.0,139058000000.0,10923000000.0,28835000000.0,12930000000.0,,959538515.0,sec_company_facts,ok
UNH,UnitedHealth Group Inc,731766,2019,201159000000.0,10558000000.0,139058000000.0,95994000000.0,152221000000.0,10430000000.0,34581000000.0,15209000000.0,,948573372.0,sec_company_facts,ok
UNH,UnitedHealth Group Inc,731766,2020,226247000000.0,11986000000.0,152221000000.0,111727000000.0,173889000000.0,11981000000.0,36808000000.0,17344000000.0,,945319404.0,sec_company_facts,ok
UNH,UnitedHealth Group Inc,731766,2021,242155000000.0,13839000000.0,173889000000.0,126750000000.0,197289000000.0,10866000000.0,38648000000.0,19685000000.0,,940899146.0,sec_company_facts,ok
UNH,UnitedHealth Group Inc,731766,2022,257141000000.0,15403000000.0,197289000000.0,135727000000.0,212206000000.0,21375000000.0,42383000000.0,22405000000.0,,932846602.0,sec_company_facts,ok
UNH,UnitedHealth Group Inc,731766,2023,287597000000.0,17285000000.0,212206000000.0,159358000000.0,245705000000.0,23365000000.0,54513000000.0,23970000000.0,,921934109.0,sec_company_facts,ok
UNH,UnitedHealth Group Inc,731766,2024,324162000000.0,20120000000.0,245705000000.0,174801000000.0,273720000000.0,25427000000.0,58263000000.0,28435000000.0,,914712333.0,sec_company_facts,ok
ABBV,AbbVie Inc,1551152,2017,22859000000.0,5144000000.0,66099000000.0,,1742000000.0,8348000000.0,36440000000.0,7537000000.0,4589000000.0,1587972655.0,sec_company_facts,ok
ABBV,AbbVie Inc,1551152,2018,25638000000.0,5953000000.0,70786000000.0,,3945000000.0,8399000000.0,30953000000.0,9340000000.0,4922000000.0,1475083514.0,sec_company_facts,ok
ABBV,AbbVie Inc,1551152,2019,28216000000.0,5309000000.0,59352000000.0,,4636000000.0,5100000000.0,67233000000.0,9545000000.0,6007000000.0,1479156683.0,sec_company_facts,ok
ABBV,AbbVie Inc,1551152,2020,32753000000.0,5687000000.0,89115000000.0,,-8172000000.0,39924000000.0,84948000000.0,6383000000.0,9174000000.0,1765881690.0,sec_company_facts,ok
ABBV,AbbVie Inc,1551152,2021,33266000000.0,7882000000.0,150565000000.0,,13076000000.0,8449000000.0,75962000000.0,12983000000.0,10566000000.0,1768753829.0,sec_company_facts,ok
ABBV,AbbVie Inc,1551152,2022,45804000000.0,4616000000.0,146529000000.0,,15408000000.0,9746000000.0,63128000000.0,11363000000.0,10951000000.0,1769399971.0,sec_company_facts,ok
ABBV,AbbVie Inc,1551152,2023,56197000000.0,11542000000.0,138805000000.0,,17254000000.0,9201000000.0,59245000000.0,17924000000.0,8597000000.0,1766473359.0,sec_company_facts,ok
ABBV,AbbVie Inc,1551152,2024,58054000000.0,11836000000.0,134711000000.0,,10360000000.0,12814000000.0,66841000000.0,18117000000.0,10706000000.0,1765354859.0,sec_company_facts,ok
PFE,Pfizer Inc,78003,2017,48851000000.0,6960000000.0,171615000000.0,111776000000.0,59544000000.0,3343000000.0,31398000000.0,,,5952864751.0,sec_company_facts,ok
PFE,Pfizer Inc,78003,2018,52824000000.0,7215000000.0,171797000000.0,100141000000.0,71308000000.0,1342000000.0,33538000000.0,,,5551804790.0,sec_company_facts,ok
PFE,Pfizer Inc,78003,2019,52546000000.0,21308000000.0,159422000000.0,95664000000.0,63407000000.0,1139000000.0,32909000000.0,,,5547639005.0,sec_company_facts,ok
PFE,Pfizer Inc,78003,2020,40825000000.0,11153000000.0,167594000000.0,104148000000.0,63143000000.0,1121000000.0,4000000000.0,,,5577629491.0,sec_company_facts,ok
PFE,Pfizer Inc,78003,2021,40905000000.0,16026000000.0,154229000000.0,90756000000.0,63238000000.0,1786000000.0,37133000000.0,,,5623346471.0,sec_company_facts,ok
PFE,Pfizer Inc,78003,2022,41651000000.0,9159000000.0,181476000000.0,104013000000.0,77201000000.0,1944000000.0,36195000000.0,,,5619074621.0,sec_company_facts,ok
PFE,Pfizer Inc,78003,2023,73636000000.0,21979000000.0,197205000000.0,101288000000.0,95661000000.0,416000000.0,32884000000.0,,,5646778425.0,sec_company_facts,ok
PFE,Pfizer Inc,78003,2024,101175000000.0,31372000000.0,226501000000.0,137213000000.0,89014000000.0,2853000000.0,61538000000.0,,,5667340414.0,sec_company_facts,ok
MRK,Merck & Co Inc,310158,2017,39498000000.0,4442000000.0,95377000000.0,,40088000000.0,7441000000.0,24274000000.0,,,2696190502.0,sec_company_facts,ok
MRK,Merck & Co Inc,310158,2018,39807000000.0,3920000000.0,87872000000.0,,34336000000.0,6092000000.0,21353000000.0,,,2581220308.0,sec_company_facts,ok
MRK,Merck & Co Inc,310158,2019,40122000000.0,2394000000.0,82637000000.0,,26701000000.0,7965000000.0,19806000000.0,,,2536268760.0,sec_company_facts,ok
MRK,Merck & Co Inc,310158,2020,42294000000.0,6220000000.0,84397000000.0,,25907000000.0,9676000000.0,22736000000.0,,,2530315668.0,sec_company_facts,ok
MRK,Merck & Co Inc,310158,2021,39121000000.0,9843000000.0,91588000000.0,,25317000000.0,8050000000.0,25360000000.0,,,2527733606.0,sec_company_facts,ok
MRK,Merck & Co Inc,310158,2022,41518000000.0,7067000000.0,105694000000.0,,38184000000.0,8096000000.0,30690000000.0,,,2538592467.0,sec_company_facts,ok
MRK,Merck & Co Inc,310158,2023,48704000000.0,13049000000.0,109160000000.0,,45991000000.0,12694000000.0,28745000000.0,,,2532643872.0,sec_company_facts,ok
MRK,Merck & Co Inc,310158,2024,59283000000.0,14519000000.0,106675000000.0,,37581000000.0,6841000000.0,33683000000.0,,,2526036240.0,sec_company_facts,ok
TMO,Thermo Fisher Scientific Inc,97745,2017,16965000000.0,1975000000.0,40834000000.0,,20548000000.0,786000000.0,15372000000.0,2336000000.0,1958000000.0,401784066.0,sec_company_facts,ok
TMO,Thermo Fisher Scientific Inc,97745,2018,18274000000.0,2022000000.0,45908000000.0,,21350000000.0,1335000000.0,18873000000.0,2458000000.0,2193000000.0,399003681.0,sec_company_facts,ok
TMO,Thermo Fisher Scientific Inc,97745,2019,20918000000.0,2225000000.0,56669000000.0,,21540000000.0,2103000000.0,18990000000.0,2960000000.0,2580000000.0,398828389.0,sec_company_facts,ok
TMO,Thermo Fisher Scientific Inc,97745,2020,24358000000.0,2938000000.0,56232000000.0,,25413000000.0,2399000000.0,17752000000.0,3783000000.0,,393793362.0,sec_company_facts,ok
TMO,Thermo Fisher Scientific Inc,97745,2021,25542000000.0,3696000000.0,58381000000.0,,34507000000.0,10325000000.0,21728000000.0,4594000000.0,,391191770.0,sec_company_facts,ok
TMO,Thermo Fisher Scientific Inc,97745,2022,32218000000.0,6375000000.0,69052000000.0,,40793000000.0,4477000000.0,34670000000.0,7794000000.0,,385430077.0,sec_company_facts,ok
TMO,Thermo Fisher Scientific Inc,97745,2023,39211000000.0,7725000000.0,95123000000.0,,43978000000.0,8524000000.0,34278000000.0,10028000000.0,,381312268.0,sec_company_facts,ok
TMO,Thermo Fisher Scientific Inc,97745,2024,44915000000.0,6950000000.0,97154000000.0,,46735000000.0,8077000000.0,34727000000.0,8393000000.0,,377261182.0,sec_company_facts,ok
ABT,Abbott Laboratories,1800,2017,20405000000.0,4423000000.0,41247000000.0,,20538000000.0,4063000000.0,20684000000.0,2867000000.0,2601000000.0,1746333892.0,sec_company_facts,ok
ABT,Abbott Laboratories,1800,2018,20853000000.0,1400000000.0,52666000000.0,,30897000000.0,9407000000.0,27718000000.0,3026000000.0,2751000000.0,1756470269.0,sec_company_facts,ok
ABT,Abbott Laboratories,1800,2019,27390000000.0,477000000.0,76250000000.0,,30524000000.0,3844000000.0,19366000000.0,1564000000.0,3739000000.0,1763433243.0,sec_company_facts,ok
ABT,Abbott Laboratories,1800,2020,30578000000.0,2368000000.0,67173000000.0,,31088000000.0,3860000000.0,17938000000.0,3650000000.0,,1771529358.0,sec_company_facts,ok
ABT,Abbott Laboratories,1800,2021,31904000000.0,3687000000.0,72548000000.0,,32784000000.0,6838000000.0,18534000000.0,4532000000.0,,1763482267.0,sec_company_facts,ok
ABT,Abbott Laboratories,1800,2022,34608000000.0,4495000000.0,75196000000.0,,35802000000.0,9799000000.0,18050000000.0,5357000000.0,,1737946233.0,sec_company_facts,ok
ABT,Abbott Laboratories,1800,2023,43075000000.0,7071000000.0,74438000000.0,,36686000000.0,9882000000.0,16773000000.0,8425000000.0,,1735184289.0,sec_company_facts,ok
ABT,Abbott Laboratories,1800,2024,43653000000.0,6933000000.0,73214000000.0,,38603000000.0,6896000000.0,14679000000.0,8362000000.0,,1734323411.0,sec_company_facts,ok
AMGN,Amgen Inc,318154,2017,21662000000.0,6939000000.0,77626000000.0,,25778000000.0,3731000000.0,34596000000.0,8470000000.0,4221000000.0,720562246.0,sec_company_facts,ok
AMGN,Amgen Inc,318154,2018,22991000000.0,7722000000.0,79954000000.0,,28083000000.0,4144000000.0,35342000000.0,9794000000.0,4203000000.0,622278034.0,sec_company_facts,ok
AMGN,Amgen Inc,318154,2019,22849000000.0,1979000000.0,66416000000.0,,29875000000.0,6945000000.0,33929000000.0,9973000000.0,4399000000.0,589806819.0,sec_company_facts,ok
AMGN,Amgen Inc,318154,2020,23747000000.0,8394000000.0,59707000000.0,,25241000000.0,6037000000.0,29903000000.0,10263000000.0,4231000000.0,577566383.0,sec_company_facts,ok
